gene_name,baseMean,log2FoldChange,lfcSE,padj,n_cells_trt,n_cells_ctrl,drug,concentration,Cell_Name_Vevo,plate
PSMB8,32.96099853515625,-0.09429527819156647,0.30318257212638855,0.9075455665588379,2002,4862,BI-3406,0.05000000074505806,A549,1
PSMB10,15.297369956970215,-0.3661210238933563,0.435414582490921,0.6914584040641785,2002,4862,BI-3406,0.05000000074505806,A549,1
PSMB7,290.0849914550781,-0.31698548793792725,0.09403419494628906,0.014098085463047028,1750,4862,Belumosudil (mesylate),0.05000000074505806,A549,1
PSMB9,69.5128402709961,-0.03433604538440704,0.18584056198596954,0.9430447816848755,1750,4862,Belumosudil (mesylate),0.05000000074505806,A549,1
PSMB5,8.875904083251953,-0.001975034596398473,1.0282137393951416,0.9995679259300232,17,4862,Belzutifan,0.05000000074505806,A549,1
PSMB6,7.623666763305664,-1.182726502418518,1.398179531097412,0.9570385813713074,17,4862,Belzutifan,0.05000000074505806,A549,1
PSMB10,7.93716287612915,2.4183578491210938,0.8702793121337891,0.11049427837133408,17,4862,Belzutifan,0.05000000074505806,A549,1
PSMB7,230.0306854248047,-0.07377177476882935,0.10590679943561554,0.7446767687797546,1393,4862,Bentamapimod,0.05000000074505806,A549,1
PSMB8,28.871013641357422,-0.0548391118645668,0.2812758982181549,0.9408729076385498,1393,4862,Bentamapimod,0.05000000074505806,A549,1
PSMB10,15.009845733642578,-0.04433145746588707,0.4589146077632904,0.9720026850700378,1393,4862,Bentamapimod,0.05000000074505806,A549,1
PSMB5,80.22581481933594,-0.1776593029499054,0.1614277958869934,0.539036750793457,2120,4862,Bimiralisib,0.05000000074505806,A549,1
PSMB6,94.4327392578125,-0.8150069117546082,0.22699588537216187,0.005247571039944887,2120,4862,Bimiralisib,0.05000000074505806,A549,1
PSMB8,35.893314361572266,-0.35609903931617737,0.239711195230484,0.36907753348350525,2120,4862,Bimiralisib,0.05000000074505806,A549,1
PSMB10,17.516822814941406,-0.6409119367599487,0.4044719636440277,0.32976260781288147,2120,4862,Bimiralisib,0.05000000074505806,A549,1
PSMB7,220.46469116210938,-0.3500067889690399,0.10922656208276749,0.015190040692687035,1727,4862,Binimetinib,0.05000000074505806,A549,1
PSMB8,40.01092529296875,0.5955524444580078,0.23206572234630585,0.069279745221138,1727,4862,Binimetinib,0.05000000074505806,A549,1
PSMB9,67.27090454101562,0.7108838558197021,0.24664406478405,0.03487638384103775,1727,4862,Binimetinib,0.05000000074505806,A549,1
PSMB5,103.62504577636719,0.8840471506118774,0.14467330276966095,1.263994153788417e-08,1069,4862,Bortezomib,0.05000000074505806,A549,1
PSMB6,125.19896697998047,1.0131973028182983,0.1647627353668213,1.0050254850568763e-08,1069,4862,Bortezomib,0.05000000074505806,A549,1
PSMB10,14.384622573852539,-0.14371293783187866,0.38399261236190796,0.8148236274719238,1069,4862,Bortezomib,0.05000000074505806,A549,1
PSMB7,258.4145202636719,-0.06829613447189331,0.09862716495990753,0.7553966641426086,1827,4862,Brivudine,0.05000000074505806,A549,1
PSMB9,51.72685623168945,-0.5682451725006104,0.22215983271598816,0.09173666685819626,1827,4862,Brivudine,0.05000000074505806,A549,1
PSMB5,70.8445816040039,-0.21380546689033508,0.2015426754951477,0.596743106842041,1734,4862,CP21R7,0.05000000074505806,A549,1
PSMB6,98.27167510986328,-0.051804229617118835,0.15374945104122162,0.89255690574646,1734,4862,CP21R7,0.05000000074505806,A549,1
PSMB8,43.025474548339844,0.6137506365776062,0.2316211313009262,0.08134178817272186,1734,4862,CP21R7,0.05000000074505806,A549,1
PSMB10,19.950864791870117,-0.14121617376804352,0.3780536353588104,0.8790357708930969,1734,4862,CP21R7,0.05000000074505806,A549,1
PSMB5,78.8908462524414,0.04541965201497078,0.17622092366218567,0.9286797642707825,1839,4862,Capivasertib,0.05000000074505806,A549,1
PSMB6,90.76591491699219,-0.12184745073318481,0.26124104857444763,0.8563668131828308,1839,4862,Capivasertib,0.05000000074505806,A549,1
PSMB10,16.80398941040039,-0.27813827991485596,0.3946717083454132,0.765470564365387,1839,4862,Capivasertib,0.05000000074505806,A549,1
PSMB7,236.11827087402344,-0.22355636954307556,0.11593462526798248,0.2517319321632385,1593,4862,Capmatinib,0.05000000074505806,A549,1
