line,drug,conc,plate,is_proteasome,lfc_b6,lfc_b5,lfc_b1,base_b6,base_b5,base_b1,padj_b6,padj_b5,padj_b1,spread,lowest,highest,induced,fdr_ok,N_eff,first_b1,first_b5,first_b6,base_rank_lowest
CFPAC-1,Clonidine (hydrochloride),0.050000000745058,4,False,-0.5368053913116455,-0.534827470779419,-1.115132451057434,209.49685668945312,80.60279846191406,27.117502212524418,0.0003174587327521,0.1173393130302429,0.0033416987862437,0.5803049802780151,b1,b5,False,False,5.817299263066922,0.25073451907328104,0.3748895493011042,0.37437593162561467,1
RKO,Carbamazepine,0.5,11,False,0.0183132253587245,0.4676963090896606,0.5985872745513916,77.00300598144531,44.69398498535156,33.79998779296875,0.9768410921096802,0.4185060262680053,0.1465738117694854,0.5802740491926671,b6,b1,True,False,5.848052650330342,0.3872810722785749,0.35369112736571107,0.259027800355714,3
COLO 205,Citalopram (hydrobromide),5.0,12,False,-0.4774319529533386,0.1028103455901146,-0.2773344218730926,54.54362106323242,26.33444023132324,15.820215225219728,0.2507723271846771,0.9226657152175904,0.7911915183067322,0.5802422985434532,b6,b5,False,False,5.858267840685155,0.31526207423627495,0.410304902682146,0.274433023081579,3
HCT15,Allantoin,0.050000000745058,4,False,-0.1668985486030578,0.2039073854684829,0.413335382938385,42.487674713134766,16.119583129882812,16.920740127563477,0.757060706615448,0.8140510320663452,0.5665913224220276,0.5802339315414429,b6,b1,False,False,5.858373276427141,0.3946742051711357,0.34134585524864547,0.2639799395802187,3
A549,Folic acid,5.0,14,False,0.026814442127943,-0.3378451466560364,0.242342472076416,51.76958465576172,21.287660598754883,28.44779396057129,0.9741629362106324,0.7974066734313965,0.7776846289634705,0.5801876187324524,b5,b1,False,False,5.858925314854403,0.39524009578992414,0.2643669249911641,0.34039297921891176,1
HCT15,Sivelestat (sodium tetrahydrate),0.050000000745058,7,False,0.4024609923362732,0.4238645434379577,0.9825581312179564,72.61345672607422,25.22719955444336,22.23797607421875,0.5062137246131897,0.7381036281585693,0.149221658706665,0.5800971388816832,b6,b1,True,False,5.825241727440828,0.42592423543794194,0.28916706312826534,0.2849087014337926,3
SW1417,Betamethasone dipropionate,5.0,9,False,-0.3761431276798248,-0.2414875775575637,-0.8215846419334412,94.91887664794922,31.635141372680664,27.48104476928711,0.2885324358940124,,,0.5800970643758775,b1,b5,False,False,5.848790256680254,0.25929033279223357,0.3876260377159447,0.3530836294918216,1
RKO,Adenosine,5.0,14,False,-0.1920556873083114,0.0444947630167007,-0.5355304479598999,92.09192657470705,35.648719787597656,19.3907413482666,0.6159877181053162,0.9691883325576782,0.6943235397338867,0.5800252109766006,b1,b5,False,False,5.8605257020316905,0.26569710320338824,0.3971840557859679,0.3371188410106439,1
MIA PaCa-2,Lenalidomide (hemihydrate),0.5,5,False,0.3322783410549164,0.0720049366354942,-0.2475843727588653,106.86275482177734,45.98086166381836,29.04813003540039,0.2179398238658905,0.8946529030799866,0.6803543567657471,0.5798627138137817,b1,b6,False,False,5.861755523809537,0.26718805782243604,0.33344408016493676,0.3993678620126272,1
Hs 766T,LY2090314,0.5,2,False,0.2210040241479873,-0.2417453974485397,0.3381069600582123,73.92591094970703,24.492034912109375,27.862571716308594,0.5617873668670654,0.7455050945281982,0.6088445782661438,0.579852357506752,b5,b1,False,False,5.8458138091064855,0.38594100740393833,0.2582069771916895,0.3558520154043722,1
CFPAC-1,Tolmetin,0.050000000745058,7,False,-0.2526581883430481,-0.6640686392784119,-0.0842592343688011,208.66058349609375,75.31649780273438,45.02620697021485,0.2899422347545624,0.0438856594264507,0.8915441036224365,0.5798094049096107,b5,b1,False,False,5.854024048534814,0.3907956996267037,0.26146270708543445,0.3477415932878618,2
LoVo,Daptomycin,0.050000000745058,13,False,-0.1365691572427749,0.0744137167930603,0.4432325959205627,203.85336303710935,93.84416961669922,64.28591918945312,0.6618327498435974,0.8951272964477539,0.139722466468811,0.5798017531633376,b6,b1,False,False,5.859418655829894,0.4092537254537343,0.31693273316103704,0.2738135413852286,3
SW1417,Radotinib,0.050000000745058,4,False,0.1695990860462188,-0.2590263783931732,-0.4101496338844299,194.243408203125,65.95098876953125,53.63297653198242,0.4904873371124267,0.4555761218070984,0.2081860452890396,0.5797487199306487,b1,b6,False,False,5.852790625535005,0.27739077096474607,0.30802405975621494,0.414585169279039,1
Hs 766T,Allopurinol,0.5,11,False,-0.2778636515140533,0.1685574352741241,-0.4111910760402679,188.7855682373047,94.3154067993164,77.1674575805664,0.0795318484306335,0.5960313081741333,0.1490488201379776,0.579748511314392,b1,b5,False,False,5.850081871201692,0.27844223541493407,0.41615661620575206,0.30540114837931387,1
LoVo,Mifepristone,0.5,8,False,0.089072436094284,-0.0603640712797641,0.5193661451339722,247.85609436035156,124.99979400634766,73.34388732910156,0.6413445472717285,0.8348405361175537,0.0293361060321331,0.5797302164137362,b5,b1,False,False,5.852558015805312,0.4147313275041359,0.27749212155132086,0.3077765509445433,2
LoVo,Vemurafenib,5.0,3,False,-0.2990315556526184,-0.4376715719699859,-0.8786618709564209,164.38006591796875,98.7883529663086,55.68059158325195,0.2452945262193679,0.0801788792014122,0.0053473678417503,0.5796303153038025,b1,b6,False,False,5.849706153149352,0.2596052582511411,0.35242344530494735,0.3879712964439117,1
SW 900,Salicylic acid,0.050000000745058,4,False,0.1396239250898361,0.2018041163682937,-0.3777375519275665,77.43352508544922,32.8054313659668,23.705650329589844,0.8189118504524231,0.8678765892982483,0.665831983089447,0.5795416682958602,b1,b5,False,False,5.834207604387028,0.25473102188413754,0.38066352395508507,0.36460545416077744,1
CFPAC-1,AZD1390,0.050000000745058,1,False,-0.3612976670265198,-0.4249359667301178,-0.9408385753631592,214.44432067871097,91.53001403808594,38.02691650390625,0.0163885094225406,0.1258669793605804,0.0249692611396312,0.5795409083366394,b1,b6,False,True,5.834560736116148,0.2548249776462711,0.36437129390437084,0.38080372844935806,1
MIA PaCa-2,ERK5-IN-2,0.5,2,False,0.3709365427494049,-0.2085683643817901,-0.0326320007443428,77.19644165039062,30.555572509765625,17.412330627441406,0.1575620025396347,0.6958221793174744,0.9687403440475464,0.5795049071311951,b5,b6,False,False,5.856135684720792,0.3117237497414032,0.2759356216691551,0.41234062858944176,2
Hs 766T,Pexidartinib (hydrochloride),0.050000000745058,7,False,-0.0424927435815334,-0.2281141281127929,-0.6219854354858398,111.2695770263672,50.03426361083984,55.17376327514648,0.9321992993354796,0.7288985848426819,0.1819770038127899,0.5794926919043064,b1,b6,False,False,5.856320399922345,0.26258862261579985,0.34501897696984496,0.39239240041435525,2
SW 900,Binimetinib,0.5,2,False,0.0849215164780616,0.6642922163009644,0.6113925576210022,119.92789459228516,63.60793685913086,43.763301849365234,0.7154243588447571,0.0023027763236314,0.0237733665853738,0.5793706998229028,b6,b5,True,False,5.8320122020519465,0.3660859924376422,0.3797584934356043,0.25415551412675336,3
Hs 766T,Isocorydine,0.5,5,False,-0.1878564208745956,-0.1826669722795486,0.3914990723133087,32.221920013427734,19.474000930786133,22.365951538085938,0.768592357635498,0.8294588923454285,0.6040508151054382,0.5793554931879044,b6,b1,False,False,5.821038488934748,0.4271793549964422,0.28692543830969475,0.2858952066938629,3
SW 900,Niclosamide (olamine),5.0,9,False,-0.5919523239135742,-0.0126412296667695,-0.5394660830497742,35.438785552978516,13.15821933746338,15.223133087158203,0.090924896299839,0.9878313541412354,0.3460236489772796,0.5793110942468047,b6,b5,False,False,5.833846715747572,0.29368334452411643,0.4231256962766063,0.2831909591992775,3
CFPAC-1,Ribociclib,0.5,13,False,-0.0608086548745632,0.0736619010567665,0.51848304271698,258.60675048828125,83.98645782470703,45.66033172607422,0.8269814252853394,0.8825933337211609,0.1125575304031372,0.5792916975915432,b6,b1,False,False,5.850511506275918,0.415978969625012,0.30560951277615445,0.2784115175988334,3
HS-578T,Lopinavir,5.0,12,False,0.0563312917947769,-0.4481158852577209,0.1311498433351516,124.56867218017578,38.94474029541016,61.49890899658203,0.8627550005912781,0.3454523086547851,0.7540850043296814,0.5792657285928725,b5,b1,False,False,5.837351187221078,0.38185926159627215,0.2555800605292744,0.36256067787445356,1
COLO 205,ML264,0.5,2,False,0.3281469047069549,0.3197283446788788,0.8989840745925903,70.38211822509766,36.05168151855469,26.84531021118164,0.2436654418706894,0.5448830127716064,0.0123986965045332,0.5792557299137115,b5,b1,True,False,5.822043707528736,0.4268879669456813,0.2857199485734723,0.28739208448084647,2
SW1417,Proglumide,0.050000000745058,10,False,0.3395492732524872,-0.1931745111942291,-0.2396515905857086,119.6860580444336,35.824462890625,26.23703384399414,0.164944052696228,0.7864511609077454,0.7323192954063416,0.5792008638381958,b1,b6,False,False,5.832414407172536,0.2835462550397177,0.29282955713935377,0.4236241878209285,1
COLO 205,Saquinavir,5.0,14,False,-0.2508803009986877,0.2868447303771972,0.3283049166202545,22.75138282775879,11.183380126953123,5.935581684112549,0.7741560935974121,0.8899750709533691,,0.5791852176189423,b6,b1,False,False,5.829172693335011,0.37864263364319845,0.3679160657331785,0.25344130062362313,3
SW480,Furosemide,0.5,5,False,-0.2117093205451965,0.2597660720348358,0.3674454689025879,311.83111572265625,173.55426025390625,260.0269775390625,0.1539458632469177,0.1318492740392685,0.0049612326547503,0.5791547894477844,b6,b1,False,False,5.844402455297827,0.38499512242006917,0.3573061562591848,0.25769872132074606,3
HS-578T,Bosentan (hydrate),0.050000000745058,7,False,0.3273938298225403,0.6503565311431885,0.0712127611041069,89.35237884521484,22.731428146362305,48.956424713134766,0.3327967226505279,0.2783535718917846,0.9244236946105956,0.5791437700390816,b1,b5,True,False,5.862239323597974,0.27112942803349915,0.40505715168765755,0.32381342027884313,2
SW 900,Nimesulide,0.050000000745058,13,False,0.0600066594779491,0.320604145526886,0.6391489505767822,76.54206848144531,33.823272705078125,28.035051345825195,0.9374644160270692,0.6462526321411133,0.4314257204532623,0.5791422910988331,b6,b1,True,False,5.862367032712119,0.40465516879695407,0.32448419714202237,0.27086063406102356,3
HS-578T,Methylthiouracil,0.050000000745058,10,False,0.2703111469745636,-0.3087970316410064,0.2629742622375488,269.3191833496094,84.52952575683594,117.24834442138672,0.0901562720537185,0.4925950765609741,0.2229254692792892,0.5791081786155701,b5,b6,False,False,5.819639799080245,0.3734285084382394,0.2512390600085419,0.3753324315532188,1
COLO 205,Darolutamide,0.050000000745058,10,False,0.75064617395401,0.4073095619678497,0.1715724021196365,46.22373580932617,24.812358856201172,16.20277976989746,0.0140961082652211,0.4840722382068634,0.8455721139907837,0.5790737718343735,b1,b6,True,False,5.861415311784706,0.2723758023379577,0.3207247525728688,0.4068994450891734,1
SHP-77,Pentamidine (isethionate),5.0,6,False,-0.0963682681322097,0.4826677739620209,0.1147873103618621,67.31072235107422,65.30509948730469,66.71326446533203,0.8285155296325684,0.1655348390340805,0.785763680934906,0.5790360420942305,b6,b5,False,False,5.859815071454126,0.31702749039569394,0.40910988880314286,0.27386262080116325,3
MIA PaCa-2,Penfluridol,5.0,9,False,-0.4737274944782257,-0.3704444766044616,-0.949389100074768,140.8950958251953,81.83970642089844,46.74547576904297,0.006696643307805,0.1954044550657272,0.003166030626744,0.5789446234703064,b1,b5,False,False,5.843650008897145,0.25744585624751115,0.3845613232223616,0.3579928205301273,1
CFPAC-1,Ipatasertib,0.5,2,False,0.2589549720287323,0.8376818299293518,0.7673999071121216,181.99708557128903,85.07740783691406,26.356136322021484,0.0898568108677864,4.072146839462221e-05,0.0403137765824794,0.5787268579006195,b6,b5,True,False,5.836610179011306,0.36325308583368754,0.38138734572473576,0.2553595684415767,3
A549,Silodosin,0.050000000745058,7,False,-0.4171281158924103,0.0241360757499933,0.1615578383207321,46.80457305908203,34.614410400390625,54.28940200805664,0.5476857423782349,0.9924789667129515,0.8811509013175964,0.5786859542131424,b6,b1,False,False,5.850019670648288,0.3877899229579182,0.35255627328822264,0.25965380375385927,2
AsPC-1,Crizotinib (hydrochloride),5.0,12,False,-0.1442882865667343,-0.1519327163696289,0.4267266392707824,143.21157836914062,45.76729202270508,41.066558837890625,0.6295719742774963,0.753503143787384,0.2440293282270431,0.5786593556404114,b5,b1,False,False,5.822173380510952,0.42685265502825354,0.28581443815878316,0.2873329068129634,2
A549,Olanzapine,5.0,6,False,-0.0763186514377594,0.3362313508987427,-0.2423953264951706,122.0134506225586,88.86385345458984,93.14432525634766,0.8061719536781311,0.1225274726748466,0.443152368068695,0.5786266773939133,b1,b5,False,False,5.855394049470617,0.2765922674480024,0.413070348229895,0.31033738432210256,2
SW1417,Naproxen,5.0,9,False,-0.1495931595563888,-0.3613992035388946,-0.7281562089920044,63.478763580322266,21.95648956298828,20.826215744018555,0.818541407585144,0.7321993112564087,0.3883804976940155,0.5785630494356155,b1,b6,False,False,5.859429431063643,0.26435359794827573,0.34087102414280857,0.3947753779089156,1
SW1417,Betamethasone dipropionate,0.5,8,False,0.1469730883836746,-0.2960461378097534,0.2824892699718475,125.36941528320312,33.35371398925781,41.82342529296875,0.6714588403701782,0.629294216632843,0.6366659998893738,0.578535407781601,b5,b1,False,False,5.849786101486061,0.3875988067225241,0.259552920563734,0.35284827271374175,1
HT-29,Torkinib,0.5,2,False,0.139336809515953,0.717854380607605,0.5085582137107849,323.4443359375,92.02545928955078,79.35926055908203,0.366225928068161,0.0004721516452264,0.0432196371257305,0.5785175710916519,b6,b5,True,False,5.859232048147495,0.3412591655807272,0.3945379182759059,0.2642029161433669,3
Hs 766T,Doxycycline (monohydrate),0.5,8,False,-0.1004664897918701,0.478019654750824,0.0447001904249191,129.78704833984375,64.66537475585938,59.89764022827149,0.7644491791725159,0.2977652549743652,0.9607789516448976,0.5784861445426941,b6,b5,False,False,5.85259289679911,0.30725630040775226,0.41489954015771147,0.2778441594345364,3
HCT15,Oxaliplatin,0.050000000745058,1,False,-0.437461793422699,0.1409212499856948,-0.3211690783500671,70.14044189453125,26.230684280395508,21.268320083618164,0.2615184783935547,0.8584029674530029,0.612108588218689,0.5783830434083937,b6,b5,False,False,5.847921975376402,0.30302189329796897,0.41742365540228754,0.2795544512997435,3
HT-29,ULK-101,0.050000000745058,1,False,0.1434109658002853,-0.215348795056343,-0.4348211288452148,186.71304321289065,44.454349517822266,41.82372283935547,0.4319201707839966,0.7071980237960815,0.3187768459320068,0.5782320946455001,b1,b6,False,False,5.860832419566028,0.27342379121732896,0.3183494152654892,0.4082267935171817,1
A549,Cloxacillin (sodium),5.0,14,False,0.058204635977745,0.1993502080440521,0.6363542675971985,67.70808410644531,39.69636535644531,32.707820892333984,0.9494052529335022,0.768490731716156,0.1523676216602325,0.5781496316194534,b6,b1,True,False,5.8521666657083955,0.41519802835585534,0.3066930626123152,0.2781089090318295,3
AsPC-1,Auranofin,0.5,11,False,0.2550960481166839,0.0357700213789939,-0.323053240776062,91.33177947998048,26.17681312561035,22.373001098632812,0.4602932929992676,0.9698678255081176,0.7955495715141296,0.578149288892746,b1,b6,False,False,5.860257288405542,0.2648787451970521,0.33967507145025255,0.3954461833526952,1
HCT15,Bicalutamide,0.050000000745058,10,False,0.2047372013330459,-0.3649365305900574,0.2130404114723205,140.50955200195312,51.202117919921875,35.52204132080078,0.4948977828025818,0.3874715268611908,0.7713803052902222,0.5779769420623779,b5,b1,False,False,5.820612696900864,0.3753523115739733,0.25144945486007236,0.3731982335659543,2
MIA PaCa-2,L-Thyroxine (sodium salt pentahydrate),5.0,6,False,0.5843760967254639,0.0065615349449217,0.3277450501918793,205.0986328125,100.57726287841795,63.9319953918457,4.3519366954569705e-06,0.992231011390686,0.3600884675979614,0.5778145617805421,b5,b6,True,False,5.862604021645575,0.3338788215252412,0.26724094556296013,0.3988802329117988,2
Hs 766T,Sulfisoxazole,0.5,5,False,-0.0572120249271392,-0.2134597897529602,-0.6349591016769409,32.08445358276367,16.53317642211914,16.46511459350586,0.9419497847557068,0.832227885723114,0.4492205381393432,0.5777470767498017,b1,b6,False,False,5.853434654407307,0.2609715429191772,0.34952407033868016,0.38950438674214255,1
HCT15,Temsirolimus,0.5,5,False,0.1015414893627166,-0.156818687915802,0.4208380877971649,42.34515380859375,18.540185928344727,22.9722957611084,0.8536170125007629,0.8575139045715332,0.539696216583252,0.5776567757129669,b5,b1,False,False,5.8630107967862175,0.40461066249698613,0.271109856194761,0.3242794813082527,1
A549,Rapamycin,0.5,5,False,-0.400142639875412,-0.0981375873088836,-0.6757832765579224,74.43362426757812,62.25510025024414,62.298152923583984,0.2294770628213882,0.8522921204566956,0.0111968768760561,0.5776456892490388,b1,b5,False,False,5.863341510544085,0.27005544257485076,0.4030339339105642,0.3269106235145851,2
Hs 766T,Delamanid,0.5,11,False,-0.1846622079610824,-0.376226395368576,0.2012470662593841,166.04103088378906,67.18872833251953,77.45626068115234,0.3444578051567077,0.1823152154684066,0.6737895011901855,0.5774734616279601,b5,b1,False,False,5.858860113157833,0.41060462902844636,0.2751610813542003,0.31423428961735334,1
